Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2018,2018 Annual,Chronic Drinking - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - High School Grad,Ohio,37,7.6,0.86,9,6.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Hispanic,Ohio,,,,13.9,3.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Chronic Drinking - Less Than $25,000",Ohio,,5.8,,7.3,4.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Less than High School,Ohio,,7.6,,10.5,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Male,Ohio,43,8.5,1.27,9.7,7.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Multiracial,Ohio,,,,13.5,2.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Other Race,Ohio,,,,3.3,0,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Rural,Ohio,,3.2,,4.2,2.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Some College,Ohio,17,6,-0.28,7.3,4.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Suburban,Ohio,,5.4,,6.8,4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - Urban,Ohio,,5.4,,7.1,3.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Chronic Drinking - White,Ohio,25,7.3,0.14,8.1,6.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Clinical Care,Ohio,34,-0.043,-0.043,,,America's Health Rankings composite measure,2018
2018,2018 Annual,Colorectal Cancer Screening,Ohio,27,66.9,-0.17,68.7,65.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Colorectal Cancer Screening - $25-$49,999",Ohio,34,63.6,-0.54,67.4,59.9,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Colorectal Cancer Screening - $50-$74,999",Ohio,40,67.3,-0.8,72.1,62.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Colorectal Cancer Screening - $75,000 or More",Ohio,33,73.2,-0.35,76.4,69.9,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - American Indian/Alaskan Native,Ohio,,62.1,,88.5,35.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Asian,Ohio,,,,100.9,72.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Black,Ohio,,61.3,,68.2,54.4,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - College Grad,Ohio,30,74.4,-0.31,77.2,71.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Female,Ohio,24,69.2,-0.04,71.5,66.9,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Hawaiian/Pacific Islander,Ohio,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - High School Grad,Ohio,28,63.8,-0.16,66.8,60.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Hispanic,Ohio,,68.9,,85.5,52.2,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Colorectal Cancer Screening - Less than $25,000",Ohio,12,61.4,0.82,65.5,57.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Less than High School,Ohio,7,60.8,1.05,68.2,53.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Male,Ohio,32,64.4,-0.31,67.2,61.5,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Multiracial,Ohio,,78.6,,90.5,66.7,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Other Race,Ohio,,,,89.9,29,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Rural,Ohio,,65.5,,68.8,62.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Some College,Ohio,31,67.3,-0.53,70.6,63.9,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Suburban,Ohio,,72,,75.6,68.4,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - Urban,Ohio,43,69.3,-0.77,72.7,65.9,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Colorectal Cancer Screening - White,Ohio,33,67.2,-0.7,69.1,65.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Community & Environment,Ohio,32,-0.007,-0.007,,,America's Health Rankings composite measure,2018
2018,2018 Annual,Concentrated Disadvantage,Ohio,33,23.1,-0.07,,,"U.S. Census Bureau, American Community Survey",2012-2016
2018,2018 Annual,Concentrated Disadvantage,Ohio,33,23.1,-0.07,,,"U.S. Census Bureau, American Community Survey",2012-2016
2018,2018 Annual,"Dedicated HC Provider - $25-$49,999",Ohio,12,82.7,0.85,85.1,80.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Dedicated HC Provider - $50-$74,999",Ohio,17,84.2,0.52,87.1,81.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Dedicated HC Provider - $75,000 or More",Ohio,22,85.4,0,87.4,83.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - 18-44,Ohio,16,69.5,0.66,71.7,67.3,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - 45-64,Ohio,20,86.8,0.39,88.3,85.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - 65+,Ohio,7,95.8,0.77,96.6,95,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - American Indian/Alaskan Native,Ohio,,69.2,,85.4,52.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Asian,Ohio,,64.8,,76,53.6,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Black,Ohio,,78,,81.8,74.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - College Grad,Ohio,18,86.6,0.41,88.2,84.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Female,Ohio,11,88.1,1.1,89.3,86.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Hawaiian/Pacific Islander,Ohio,,,,106.5,5.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - High School Grad,Ohio,22,80.9,0.42,82.9,78.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Hispanic,Ohio,,61.5,,70.8,52.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Dedicated HC Provider - Less than $25,000",Ohio,10,81.3,1.13,83.8,78.8,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Less than High School,Ohio,7,81,1.38,85.2,76.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Male,Ohio,21,73.8,0.31,75.7,72,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Multiracial,Ohio,,73.9,,84.6,63.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Other Race,Ohio,,,,74.7,13.9,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Rural,Ohio,,90,,92.3,87.7,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Some College,Ohio,20,84.2,0.46,86.3,82.2,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Suburban,Ohio,,92.2,,94.1,90.4,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - Urban,Ohio,25,89,0,91.4,86.5,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated HC Provider - White,Ohio,20,83.2,0.23,84.4,82,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,Dedicated Health Care Provider,Ohio,17,81.2,0.64,82.3,80.1,"CDC, Behavioral Risk Factor Surveillance System",2017
2018,2018 Annual,"Dental Visit - $25-$49,999",Ohio,19,62,0.4,64.8,59.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Dental Visit - $50-$74,999",Ohio,15,74.4,0.77,77.6,71.2,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Dental Visit - $75,000 or More",Ohio,12,84.7,0.97,86.6,82.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Ages 18-44,Ohio,13,67.9,0.79,70.2,65.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Ages 45-64,Ohio,23,69,0.3,71,67.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Ages 65+,Ohio,29,66.1,-0.13,68.1,64,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - American Indian/Alaskan Native,Ohio,,66.2,,81.2,51.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Asian,Ohio,,69.5,,80.1,58.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Black,Ohio,,62.8,,67.3,58.2,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - College Grad,Ohio,17,82.2,0.66,83.9,80.4,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Female,Ohio,15,71.8,0.6,73.5,70.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Hawaiian/Pacific Islander,Ohio,,,,118.1,45.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - High School Grad,Ohio,15,62,0.59,64.3,59.8,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Hispanic,Ohio,,65,,74.7,55.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Dental Visit - Less Than $25,000",Ohio,7,52.5,1.04,55.6,49.3,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Less than High School,Ohio,16,45.6,0.34,51,40.1,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Male,Ohio,23,63.7,0.17,65.7,61.7,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Multiracial,Ohio,,64.4,,75.3,53.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Other Race,Ohio,,,,77.1,32.9,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Rural,Ohio,,64.7,,67.3,62,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Some College,Ohio,15,71.2,0.79,73.5,68.9,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Suburban,Ohio,,72.6,,75.3,70,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - Urban,Ohio,30,70.5,0.03,73,68,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dental Visit - White,Ohio,24,69,0,70.4,67.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,"Dental Visit, Annual",Ohio,19,67.9,0.28,69.2,66.6,"CDC, Behavioral Risk Factor Surveillance System",2016
2018,2018 Annual,Dentists,Ohio,33,52.7,-0.77,,,American Dental Association,2017
2018,2018 Annual,Diabetes,Ohio,36,11.3,0.43,12,10.6,"CDC, Behavioral Risk Factor Surveillance System",2017
